sentence	label
ماسط لاسط نهضاوي جاهل بهيم متخلف إرهابي و طريقة دفاعو على المجرمة و الكفار واضح فهو	1
نموت عليه دخل الضحكة الديار التونسية	1
اه احفظ رقمي حتى يظهر لك	0
بالله برا روح راك عملت الريحة كان جا فيك الخير راك ماكش مادهم في التلفزة ما دخلوها في حيط كان ها المارك وجوه اللوح	1
بففف ولا ماسط	1
شياطين الانس أعوذ بالله من الشيطان الرجيم	1
أشتقت لك ما هي من الخآطر و بس الا من أعممماق الحنين	0
مسلسل خمج	1
ماااااااسط	1
مصطفى الدلاجي يعجبني و صوطو تحفون برشا	1
ياريت تسأل سيدك حماده عفاش من أين لك هذا مدينة فندقية سياحية مبانيها بشكل صنعاء القديمة بناها عند اسياده بدبي تكلفتها مليار دولار يعني اضعاف تكلفة برج خليفة كم ياجني دولة الحمارات منها ضرايب ارحمي نفسك يارحمة وارحمينا معك وقدسي وطن اسمه اليمن	0
ممثل بأتم معني الكلمة غير الحظ ما حالفوش	1
على رغم الجو المشحون تبعا للظرف المرهون مطرح ما عيونك بتكون بحلم شوفك يوما ما بكرة بخلص	0
صاحب كلمة و إلي عندو يقولو	1
طفلة عاقلة ما شاء الله علاها	1
ماسط ماسط	1
ممثلة محترمة	1
من كثر المساطة هاني غيرت القناة ابقو فيها انتم و محرزية و شكيب	1
مقزز مقرف	1
أصبحنا واصبح الملك لله صباحكم جميل	0
ربي يهدي وفيقها بعيوبها هي وجميع اللي يعرو في صدورهم عيب عيب عيب وخاصة للمرا المسلمة	1
لا من قري الكمر بالضبط	0
ملة قعر	1
صوت حلو أيمن خلقه وأخلاق ربي يعينو	1
بستحمل فوق طاقتى وبقول معلش كله يهون عشانهم	0
كي انت كي غيرك خلخول	0
عصب ليكم او للباجى امتاعكم	1
يحق لنا أن نفتخر بهذا الجيل و هذا الأداء الرائع للاعبي منتخبنا	0
كان جات عندو همة راهو انسحب بعد سماع الصوت الشجي لحمزة الفضلاوي شتان بين الثرى و الثريا	1
منكم نتعلم ماعلينا غير الثبات ثم الثبات لأن الاغراءات ستكون مضاعفة هذه الفترة و المساومات و الضغوطات ستصل اقصاها	0
راك ماسط و رزين و ما تجيش منشط	1
كان هناك الفرس	0
يعجبني	1
بية الزردي مركبة من راسها لساسها	1
يا معلم	1
انتو الاتنين كل حاجه هتشركوا بعض بيها طبعا لكن كاتكمله لبعض مش محور كون لبعض يعنى مينفعش تمنعها من كل الناس بحجه الغيره لازم يبقى فى مساحه شخصيه للطرفين ودا مش معناه اى حد منهم يتعامل بحريته اوى لا اكيد هيبقى فى شروط يتفقو عليها الاتنين حسب رحتهم بس مينفعش تخنق حد بسبب خوفك	0
العفو أخي الكريم	0
ياعم انت مش شايفه راكب الب يت صح ازاي شكلك مش بتفهم في النيو سكول	0
أخيييير ا الكورة أنصفتني بإذن الله البطولة جزائرية	0
اللهم أكفنا بحلالك عن حرامك وبطاعتك عن معصيتك وأغننا بفضلك عمن سواك	0
ما شاء الله عليها ممثلة و عليها لكلام	1
فوزي بن ڨمرة تربية أخلاق إنسانية هكة فنانين إمتاعنا إنحبوهم إكونو البرافو فوزي واصل	1
عنصر مشاغب لا يليق بالبرنامج	1
الله يسمع ويري ويحكم سلم الامر لله بقلبك ولا تستسلم في الحياة ببدنك توكل علي الله ولا توكل احدا بدلا عنك فقط تفانى في كل شئ فمن أدى كل ما أستطاع سيستريح قسما سنفرح يا رفاق الله غالب	0
برشا تسوميم	1
ماسط والله ماسط	1
انت شامم الريحة يعني الخرا تحتك قوم اتحمم ونضف حالك ووقتها منفكر اذا منناقشك عنضافة	0
توفيق الغربي مجرد مهرج لا يقبل الاختلاف في الرأي منحط اخلاقيا هو اش عمل باش تجيبوه لبرنامج تلفزي هو هز رقاصة دخلها للحبس يتفرجوا فيها المساجين يعني بلوغتنا بطرون توا هذا يستحق يتعدى في التلفزة	1
لا تقنطوا من رحمة الله	0
اية الجو دا دا انا رموشي تربت	0
م خ ثاني شاب يحرق نفسة في صنعاء انتشار و اعتصامات في ماليزيا	0
قدكش جبري انت تحكي على اختك	1
اكيد باش تقرى الكومنتارات بعد البرنامج نقلها راك نكرة و تافهة و دخلت دخلة غالطة طحت قبل ما تقوم	1
صباح الخير معطر بذكر اللهpic	0
أنا كيف بدي إنساك وفل أنا عم دور بعيون الكل ع نسخة منك طبق الأصل حتى فيها أنساك	0
طبعنا فضايح لصبح	0
أحسن ممثلة ربي معاك يا وجيهة	1
ههههههههههههههههههههه محسسني قابلنا اليابان	0
ماسط	1
والله كرهتونا بها المسلسل	1
ناجي جلول يامعلم واحنا منك نتعلم	1
أخلاق عالية شكيب برافو	1
جعفور يا عسل دنيا	1
الإهتمام في الحب ليس بالتحد ث لساعات طويلة بل أن أجدك بجانبي كل م ا احتجت إليك	0
ماسط ياسر وفارغ وموش متربي وزيد دعوة موش بلاصتو كلام الناس حالة حليلة	1
معل م و خفيف روح يفر حني برشا إن و تونسي	1
الدب الروسي هذا وزير مدري شو قال أنو صاروخ خرج من مناطق المعارضة محمل برأس كيماوي و سقط في منطقة المعارضة المسلحة	0
شو اخبار الشام عن قرب	0
ملا كمشة همل تفوووووووو	1
يا خويا ممسطو بجاه ربي فاش يعمل ماسط بالسخط	1
وحده تقول حضرت زواج حبيبي القديم وخشيت الحمام عشان نبكي لقيت خمس بنات يبكن معي	0
انت منتهي سياسيا عظم الله اجركم	0
اجزاء من نفق ساحه التحرير الذي تم فتحه تنظيفه صبغه و تم استخدامه من قبل المتظاهرين للنوم والحفاظ على اعتصاماتهمpic	0
الله الله الفن اليمني	0
زيدان بصحته جلس على دة ريال مدريد واوزيل بعد مباراة واحدة جالس قرر الخروج لا والبعض يصور انه بخروج اوزيل النادي سيهبط	0
سي عبد الفتاح كﻻمك ديما موزون و في بﻻسطوا أما سايس عليهم شويا	1
السيد هذا الطحين بيدو لعنة الله عليك وعلي امثالك	1
يا منافقين	1
ما باهي في الحلقة كان امنة جمال صوت ممتاز و قوة شخصية المثال الحقيقي للمراة و الفنانة التونسية الناجحة الله يوفقك امونة	1
انت رجل البلاتو الليلة براااافو وليد	1
ياسر مصطنعة نحسها و مغرورة تقعدي ملا حالة فيك اكبسي روحك يا لا شوية رواشكك محلولة ياسر	1
اشكرلنا المسؤلين اوي وقوليلهم اننا الحمدلله لقينا الصدر الحنين	0
الأخت عائشة هلال الغافري منسقة شؤون أعضاء الجمعية العمانية للبيئة والأستاذة الفاضلة عذاري الشحي مشرفة مختبرات مسندم خلال زيارتهم للمدرسة	0
الاضراب قادم حتى تحقيق الوزارة مطالبنا	0
أمين متروبي ومحلاه يعطيه دوده	1
أول لقاء وجها لوجه مع الشعب انشاء الله اللاعبين و يكونوا عند حسن الظن و الرسالة تلحق	0
كل سنه وانت طيب ياخال ودايما بصحه وسعاده	0
استغفرالله كل الي بحياتي نفسيات اتمنى اقابل احد كويس	0
في أول ايام شعبان اللهم وفقنا ويس ر أمورنا و بارك لنا فيه وبلغنا لا فاقدين ولا مفقودين	0
وحدة نكرة وبايرة برى امشي خوذي وحدة كيفك وتولي امورك كيف هاك المثلي الي تدافعي عليه	1
